Tag_ID,Tag_Name
117198,halberdleaf-yellow-violet
117199,halesia-carolina
117200,he-huckleberry
117201,herbaceous-greenbriar
117202,highbush-blueberry
117203,highland-doghobble
117204,hillside-blueberry
117205,horsebriar
117206,hydrangea-arborescens
117207,hydrangea-radiata
117208,ilex-ambigua
117209,ilex-montana
117210,intermediate-woodfern
117211,inventory-monitoring
117212,jack-in-the-pulpit
117213,jacobs-lader
117214,kalmia-latifolia
117215,leucothoe-fontanesiana
117216,lindera-benzoin
117217,liriodendron-tulipfera
117218,lyonia-ligustrina
117219,maleberry
117220,mapleleaf-viburnum
117221,mountain-holly
117222,mountain-laurel
117223,mountain-sweet-pepperbush
117224,mountain-sweetpepperbush
117225,mountain-winterberry
117226,muscadine
117227,muscadine-grape
117228,new-jersey-blueberry
117229,new-york-fern
117230,northern-spicebush
117231,osmorhiza-claytonii
117232,parthenocissus-quinquefolia
117233,picea-rubens
117234,pipevine
117235,plots
117236,poison-ivy
117237,polystichum-acrostichoides
117238,prenanthes-altissima
117239,prunus-angustifolia
117240,pyrularia-pubera
117241,rattlesnakeroot
117242,red-spruce
117243,rosepink
117244,roundleaf-greenbriar
117245,roundleaf-greenbrier
117246,rubus-canadensis
117247,sabatia-angularis
117248,sambucus-canadensis
117249,sawbrier
117250,seedy-buckberry
117251,ser
117252,silky-dogwood
117253,silverbell
117254,silverleaf-hydrangea
117255,smallflower-blueberry
117256,smilax-glauca
117257,smilax-herbacea
117258,smilax-rotundifolia
117259,smooth-blackberry
117260,smooth-carrionflower
117261,smooth-hydrangea
117262,sorbus-americana
117263,southern-balsam
117264,southern-blueberry
117265,southern-fir
117266,spicebush
117267,squarestem-rosegentian
117268,squaw-root
117269,strawberry-bush
117270,strawberrybush
117271,striped-princes-pine
117272,summer-grape
117273,sweet-white-violet
117274,tall-rattlesnakeroot
117275,thelypteris-noveboracensis
117276,toxicodendron-radicans
117277,ulmus-alata
117278,vaccinium-corymbosum
117279,vaccinium-pallidum
117280,vaccinium-stamineum
117281,vegetation-plots
117282,viburnum-acerifolium
117283,viburnum-lantana
117284,viola-blanda
117285,viola-hastata
117286,virginia-creeper
117287,virginia-dutchmans-pipe
117288,virginia-snakeroot
117289,vitis-aestivalis
117290,vitis-rotundifolia
117291,wayfaring-tree
117292,wayfaringtree
117293,white-bark-maple
117294,wild-hydrangea
117295,wild-sarsaparilla
117296,winged-elm
117297,yellow-fairybells
117298,long-term assessment of nekton composition and ecotrophic flow in a subtropical habitat
117299,phosphate-rock
117300,phosphoric-acid
117301,phosphorus-pentoxide
117302,usgs-679801b8d34ea8c18376e20c
117303,hybrid-electric-vehicles
117304,internal-combustion-engines
117305,public-buildings
117306,quantum-dots
117307,simulated-data
117308,economic development regions
117309,new mexico economic development department
117310,acre-basin-province-6042
117311,altiplano-basin-province-6065
117312,amazonas-basin-province-6012
117313,andean-province-6006
117314,araripe-province-6019
117315,bahia-sul-basin-province-6033
117316,barinas-apure-basin-province-6097
117317,barreieinas-basin-province-6025
117318,beni-basin-province-6044
117319,bermejo-basin-province-6049
117320,bl
117321,bolsones-basin-province-6048
117322,bonaire-basin-province-6101
117323,borbon-basin-province-6085
117324,br
117325,brazilian-shield-province-6003
117326,brazilian-shield-province-6004
117327,brazilian-shield-province-6005
117328,caera-basin-province-6026
117329,campos-basin-province-6035
117330,cariaco-basin-province-6102
117331,cauca-basin-province-6086
117332,central-chile-forearc-basin-province-6074
117333,cesar-basin-province-6094
117334,chaco-basin-province-6047
117335,choco-pacific-basin-province-6087
117336,ci
117337,colorado-basin-province-6057
117338,curico-basin-province-6068
117339,cuyo-basin-province-6051
117340,deseado-province-6009
117341,diamantina-province-6018
117342,diego-ramirez-basin-province-6071
117343,east-patagonia-basin-province-6061
117344,east-venezuela-basin-province-6098
117345,eastern-cordillera-basin-province-6092
117346,ec
117347,espirito-santo-basin-province-6034
117348,falcon-basin-province-6100
117349,falklands-plateau-province-6060
117350,familina-province-6007
117351,faulkland-islands
117352,foz-do-amazonas-basin-province-6022
117353,geologic-province
117354,guajira-basin-province-6095
117355,guyana-shield-province-6002
117356,guyana-suriname-basin-province-6021
117357,gy
117358,huallaga-basin-province-6039
117359,jatoba-basin-province-6030
117360,laboulaye-macachin-basin-province-6053
117361,lancones-basin-province-6082
117362,lesser-antilles-deformed-belt-province-6107
117363,lima-basin-province-6077
117364,llanos-basin-province-6096
117365,lower-magdalena-province-6091
117366,madre-de-dios-basin-province-6072
117367,madre-dos-dios-basin-province-6043
117368,magallanes-basin-province-6059
117369,malvinas-basin-province-6063
117370,malvinas-plateau-province-6062
117371,malvinas-trough-province-6064
117372,manabi-basin-province-6084
117373,maracaibo-basin-province-6099
117374,mascasin-basin-province-6050
117375,mercedes-basin-province-6052
117376,middle-magdalena-province-6090
117377,mollendo-tarapaca-basin-province-6075
117378,moquegua-tamaruga-basin-province-6066
117379,netherlands-antilles
117380,neuquen-basin-province-6055
117381,nirihuau-basin-province-6056
117382,nl
117383,north-patagonia-province-6008
117384,oil-and-gas-fields
117385,oil-and-gas-provinces
117386,oran-olmedo-basin-province-6046
117387,osorno-llanquihue-basin-province-6070
117388,pacific-offshore-basin-province-6088
117389,parana-basin-province-6020
117390,parecis-province-6014
117391,parnaiba-basin-province-6016
117392,pe
117393,pelotas-basin-province-6037
117394,penas-basin-province-6073
117395,perija-venezuela-coastal-ranges-province-6093
117396,pernambuco-basin-province-6028
117397,pisco-basin-province-6076
117398,potigar-basin-province-6027
117399,progreso-basin-province-6083
117400,putumayo-oriente-maranon-basin-province-6041
117401,reconcavo-basin-province-6032
117402,salado-basin-province-6054
117403,salar-de-atacama-basin-province-6067
117404,salaverry-basin-province-6078
117405,samerica
117406,san-jorge-basin-province-6058
117407,san-luis-basin-province-6024
117408,santa-cruz-tarija-basin-province-6045
117409,santana-platform-province-6023
117410,santiago-basin-province-6038
117411,santos-basin-province-6036
117412,sao-francisco-basin-province-6017
117413,sechura-basin-province-6080
117414,sergipe-alagoas-basin-province-6029
117415,sierra-nevada-de-santa-marta-province-6105
117416,solimoes-basin-province-6011
117417,south-caribbean-deformed-belt-province-6104
117418,sucunduri-province-6013
117419,tacutu-basin-province-6010
117420,talara-basin-province-6081
117421,temuco-basin-province-6069
117422,tobago-trough-province-6103
117423,trujillo-basin-province-6079
117424,tucano-basin-province-6031
117425,ucayali-basin-province-6040
117426,upper-magdalena-province-6089
117427,usgs-60ad4f8ad34e4043c850fa6e
117428,uy
117429,ve
117430,west-central-cordillera-province-6106
117431,xingu-province-6015
117432,organics
117433,summary-of-business
117434,executions
117435,archival-research-catalog
117436,national-archives-catalog
117437,hospice-care
117438,provider-performance
117439,10km
117440,kaula
117441,kaula island (21n160w0003)
117442,niihau island
117443,bastnaesite
117444,ferrocerium
117445,monazite
117446,rare-earths
117447,usgs-63d1a522d34e06fef1500780
117448,dietary-guidance
117449,economist
117450,health-educator
117451,federal-procurement-data-system
117452,fire history
117453,fire history|tree ring
117454,fire scar dates
117455,latitude 41.880753
117456,longitude -77.071498
117457,material: wood
117458,park hill area 3 - impd uspk3001
117459,pinus resinosa aiton
117460,pire
117461,red pine
117462,what: tree demographic and injury and fire event code
117463,bit-wear
117464,downhole
117465,heterogeneous-geology
117466,heterogeneous-rock
117467,hydrostatic-pressure
117468,motor
117469,motor-power-sections
117470,non-ideal-drilling-conditions
117471,performance-requirements
117472,poor-drilling-conditions
117473,power-section
117474,specific-energy
117475,torque
117476,17135
117477,5-digit zip code tabulation area code
117478,land/water flag
117479,public use microdata area code
117480,reservation or off-reservation trust land indicator
117481,19027
117482,feature names
117483,maftiger feature class code
117484,prefix direction code
117485,prefix qualifier code
117486,prefix type code description
117487,primaryalternate code
117488,suffix direction code
117489,suffix qualifier code
117490,suffix type code
117491,leaching
117492,solvent-extraction
117493,unintentionally-produced-polychlorinated-biphenyls
